Cost Item ID,Cost Item Name,Description,Quantity,Quantity Formula,Unit,Unit Cost,Unit Cost Formula,Unit Price,Unit Price Formula,Cost Code,Cost Type,Taxable,Allowance Type,Allows Customer Write-In,Specification,Require Specification Approval,Show Description,Show Quantity,Custom Field: URL,Custom Field: Production Rate,Custom Field: Available Finishes,Custom Field: Labor Wage,Custom Field: Labor Burden,Custom Field: Category,Custom Field: Vendor,Custom Field: Waste,Custom Field: Formula Notes,Custom Field: Ordered Status,Custom Field: Dimensions,Custom Field: Specifications
22PGchNSmjjK,Post and Footing Materials,Materials for post and footing repairs,1,1,Each,180,,234,180.00 * (1 + 0.30),0600 Framing,Materials,true,,false,false,false,true,true,,,,35,0.2,,None,1.1,Post repair materials,false,,
22NtWFR9abBV,Post permits on site,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFRYKkPP,"Post pour: drain tile, waterproofing, strip forms",,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFRS56JT,Pour walls,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NmAGH7YrX6,Prehung Door - Interior - 30in x 80in 6 panel,,0,,Each,115,,164.29,,1500 Doors & Windows,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGnWvEKv,Premium Deck Board 5/4x6x12,,,,Each,20.98,,29.97,,2500 Decking,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGnatX97,Premium Deck Board 5/4x6x16,,,,Each,19.28,,27.54,,2500 Decking,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NtWFUW2Q9w,Prepare Client Gift,"Include Thank You Note

Dear ____________,

Thank you for the opportunity to build your _____________. We truly appreciate the trust you placed in us to craft your vision. We valued your partnership throughout the process as well. Thank you! 

-Andrew, Ashley & the Lakefront Crew",,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFQvphvB,Print plan copies,"Send to ER Copy Center and request 2 copies:
•one set on poly paper 24x36 (jobsite plan station)
•one set on regular paper 24x36 (office)",,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLkFUXuQ,Procure Building Permit,Permit for Remodel Work,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22P3A37gZy7D,Proflo 1.28 Gallons GPF Elongated Wall Mounted Kit (Seat Not Included) (Part number: PFXXC810HEWH),"Not Included:
Toilet Seat
Supply Line
Wax Ring Kit
Bolts",,,Each,540.83,,590.83,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.wayfair.com/home-improvement/pdp/proflo-128-gpf-water-efficient-elongated-two-piece-toilet-wall-mounted-seat-not-included-pofl1085.html?categoryid=587&placement=16&slot=2&sponsoredid=4a3b68db0573b7b5fbf0f06d2d98cb9185cf67dc3bf292349aa5735049582fac&_txid=I%2FcmXGdjlEOZLtBd7vv0Ag%3D%3D&isB2b=0&auctionId=3b191532-ab33-4ad8-93ac-e84958fc825c,,,,,,,,,,,
22NtWFUL98x5,Project Photos,Take photos for Social Media Posts,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFUmaQGV,Project reconciliation,"Job estimates v actuals reviewed & debrief

https://docs.google.com/spreadsheets/d/13nTXmBLaEqm_zMncr4FW5MaF8H4OHRGW/edit?usp=share_link&ouid=102680093474164612510&rtpof=true&sd=true",,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLmCFgmf,Protection of Non-Work Areas,,,,,,,,,0000 Uncategorized,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22P3A5qkBNHT,Purist Pivoting Toilet Paper Holder,Pivoting toilet paper holder,1,,Each,126.9,,176.9,,0000 Uncategorized,Materials,false,,false,false,true,true,true,https://www.kohler.com/en/products/bathroom-accessories/shop-bathroom-accessories/purist-pivoting-toilet-paper-holder-14377?skuId=14377-CP,,,,,,,,,,,
22Nn3YsGDcdm,PVC Fittings,,6,,Each,3,,4.2,,1100 Plumbing,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGJCu9sK,"Quarter Round 3/4"" x 3/4""",Pre primed wood - per ft,,,Linear Feet,1.6,,2.666666666666667,,2100 Trimwork,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGJEKSXT,Quarter Round 3/4in x 3/4in - PVC - per foot,,,,Linear Feet,0.74,,1.06,,2100 Trimwork,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22PGrkQ64sfx,"Railing | Posts | Alaskan Yellow Cedar | 4"" x 4"" x 16'",,0,"if({railings}=""ayc"", {Parent Quantity}*8, 0)",Linear Feet,0,"if({Quantity}!=0,{$_post_lf},0)",,,0000 Uncategorized,Materials,false,,false,false,true,true,true,,,,35,0.2,,None,1.2,,false,,
22PGrkPngTbR,"Railing | Spindles | Alaskan Yellow Cedar | 2"" x 2"" x 3""",,0,"if({railings}=""ayc"",{Parent Quantity},0)",Each,0,"if({Quantity}!=0,{$_spin_ea},0)",,,0000 Uncategorized,Materials,false,,false,false,true,true,true,,,,35,0.2,,None,1.2,,false,,
22PGrkPvpDV4,"Railing | Spindles | Composite | 2"" x 2"" x 3'",70 in. package,0,"if({railings}=""composite"",{r_bays},0)",Each,0,"if({Quantity}!=0,{$_spin_ea},0)",,,0000 Uncategorized,Materials,false,,false,false,true,true,true,,,,35,0.2,,None,1.2,,false,,
22PGrkPqspKb,"Railing | Spindles | Red Cedar | 2"" x 2"" x 3'",,0,"if({railings}=""wrc"",{Parent Quantity},0)",Each,0,"if({Quantity}!=0,{$_spin_ea},0)",,,0000 Uncategorized,Materials,false,,false,false,true,true,true,,,,35,0.2,,None,1.2,,false,,
22PGrkPtTHrX,"Railing | Spindles | Redwood | 2"" x 2"" x 3'",,36,"if({railings}=""redwood"",{Parent Quantity},0)",Each,2.87,"if({Quantity}!=0,{$_spin_ea},0)",5.74,,0000 Uncategorized,Materials,false,,false,false,true,true,true,,,,35,0.2,,None,1.2,,false,,
22PGrkQ3LELE,"Railng | Bottom Rail | Alaskan Yellow Cedar | 2""x 6""",,0,"if({railings}=""ayc"", {Parent Quantity}, 0)",Linear Feet,0,"if({Quantity}!=0,{$_2x6_lf},0)",,,0000 Uncategorized,Materials,false,,false,false,true,true,true,,,,35,0.2,,None,1.2,,false,,
22PGrkPyu8zy,"Railng | Top Rail | Alaskan Yellow Cedar | 2""x 6""",,0,"if({railings}=""ayc"", {Parent Quantity}, 0)",Linear Feet,0,"if({Quantity}!=0,{$_2x6_lf},0)",,,0000 Uncategorized,Materials,false,,false,false,true,true,true,,,,35,0.2,,None,1.2,,false,,
22NtWFUh36Pk,Receive payment,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NmAGC44w9v,"Recessed LED Canless Lights - 6"" 4ct per box",,0,,Each,90,,128.57,,1000 Electrical,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NnDY6TWvfj,"Reframe, Flash, Waterproof Deck. Install Trex Rainescapes Drainage System",,9,,Hours,50,,83.33333333333331,,0000 Uncategorized,Labor,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGBedRdg,Remodeling Permit,Permit granted by the city.,,,Each,350,,500,,0100 Planning,Other,false,,false,false,true,true,true,,,,,,,,,,,,
22Ns2raStrAt,Remove Rotten Footing,,2,,Hours,50,,71.42857142857143,,0000 Uncategorized,Labor,false,price,false,false,true,true,true,,,,,,,,,,,,
22NtWFRWjYMJ,Request final cabinet layout,Need to have before framing to place accommodations; place in jobsite plan station.,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFUib4RN,Request Google & FB Review,"Hi __________,

As we are wrapping up, I am hoping you would be willing to leave us a review on Google and Facebook (links below). Let me know if you have any questions or concerns.

Google: https://g.page/r/CSj7Pkcbs2KrEB0/review
Facebook: https://www.facebook.com/LakefrontBD/

Thank you for considering!",,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NnDvWmqUPa,Residential Building Permit Cost - County,Construction permits In the city,1,,Lump Sum,,,0,,0100 Planning,Other,false,,false,false,true,true,true,,,,,,,,,,,,
22PGchNVfLZA,Rim Joist Materials,Lumber and hardware for rim joist replacement,1,1,Each,350,,455,350.00 * (1 + 0.30),0600 Framing,Materials,true,,false,false,false,true,true,,,,35,0.2,,None,1.1,Rim joist lumber package,false,,
22NnayzpEeMp,Riser Light,,,,Each,,,,,2500 Decking,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22P3A4k3jQZX,Roca Tiles White BG Penny Round 12x12 Mos Wall & Floor Tile (Set of 20),Penny Round,25.3,{parent quantity}* {waste},Square Feet,5.89,,55.89,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.wayfair.com/home-improvement/pdp/roca-tiles-bg-penny-round-12x12-mos-wall-floor-tile-roct1097.html?piid=85263834,,,,,,,,,,,
22NtWFSC5Ws9,Roof framing,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22P36iXAWzfP,Roofing labor,,,,,,,,,0000 Uncategorized,Labor,false,,false,false,true,true,true,,,,,,,,,,,,
22P36iX9W5as,Roofing materials,,,,,,,,,0000 Uncategorized,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NvtLn2WJR9,Rough Gas/Plumbing Inspection,,,,,,,,,0000 Uncategorized,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLt3rRnn,Rough Gas/Plumbing Inspection,,,,,,,,,0000 Uncategorized,Labor,true,,false,false,true,true,true,,,,,,,,,,,,
22P3vA8eHp4R,RP 0.9 / 1.28 GPF Wall Mounted Two Piece D-Shape Chair Height Dual Flush Toilet with CeFiONtect - Slim SoftClose Seat Included,https://www.build.com/toto-cwt447247cmfg/s1500163?uid=3515501&searchId=zrk0TAlUYb,,,Each,1589.11,,1986.3874999999998,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.build.com/toto-cwt447247cmfg/s1500163?uid=3515501&searchId=zrk0TAlUYb,,,,,,,0.1,,,,
22Nn3Ys5KRq3,Run Hot and Cold Lines,,2,,Hours,85,,85,,1100 Plumbing,Labor,false,,false,false,true,true,true,,,,,,,,,,,,
22NtWFTBXZPF,Run water & collect sample,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22P5SWLc4j5L,Sartoria T-Brick,,,,,,,,,1800 Tiling,Materials,false,,false,false,true,true,true,,,,,,,,1.2,,,,
22PBzfnAuQCT,Scaffolding Setup,Scaffolding setup and breakdown - owned equipment,1,,Each,250,,500,,0000 Uncategorized,Labor,true,,false,false,true,true,true,,,,35,,,None,1.2,,false,,
22NtWFUHBFA5,Schedule client walk-through,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFUUQMKt,Schedule final walk-through,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22Nn3YrwpgBK,"Schluter 1/4"" Aluminum Trim",,3,{shower wall lineal ft}/8+1,Each,24,,33.6,,1800 Tiling,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGFUVFjw,Schluter Banding - 16',,2,ceil({shower wall height}*4/16.5),Each,20.75,,29.631,,1800 Tiling,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGG4wwYx,Schluter Drain - 4in stainless steel grate,,1,,Each,99,,141.42098677154092,,1800 Tiling,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGFyp6SC,Schluter Shower Pan 4ft x 6ft,,1,,Each,178,,254.29,,1800 Tiling,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22Nn3YrUGPCS,"Screws 2"" Trim Head - 5lb",,1,,Each,35,,49,,1900 Cabinetry,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGnAQQcq,"Screws 3"" exterior - 5lb",,1,,Each,46.02,,65.74285714285715,,3100 Miscellaneous,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22Ns2raykLdU,SDS Screws,,1,,Lump Sum,150,,214.2857142857143,,0000 Uncategorized,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22Np3xcifJjD,SDWS22300DB Structural Wood Screw (12),SDWS22300DB-RC12,3,,,,,,,2500 Decking,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22Np3xcqm9Gx,SDWS22400DB Structural Wood Screw (12),SDWS22400DB-RC12,1,,,,,,,2500 Decking,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22Np3xcpBwee,SDWS22400DB Structural Wood Screw (50),SDWS22400DB-R50,1,,,,,,,2500 Decking,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLjbdCwK,Selections,Initial selections with owner to build budget,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFSPqtVT,Send Electrical CO,Must be sent and approved prior to rough-in,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFRnxV6T,Septic,"This can be done earlier in the project if machines can move around it on the site; otherwise if it interferes with working around the building, schedule as late as possible. Time of year is a consideration also.",,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLjmt46S,Septic Profile Testing,Testing for septic design,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFSLvhay,Setup jobsite plan station,"Include:
•plan set on 24x36 poly paper
•final cabinet layout
•final window order
•fireplace framing
•other necessary framing info",,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtG5P7h69t,Shaw Awesome Mix Linear Mosaic,"16"" x 11 Tile - Sold by 16 (0.99 SF/16)",,,Square Feet,17.33,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/shaw-cs35x/s1710773?uid=4042211&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG43xYDts,Shaw Boca Stretch Hex,"8"" x 10 Tile - Sold by 8 (0.71 SF/8)",,,Square Feet,26.08,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/shaw-cs26x/s1710690?uid=4041588&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG5PGnzTf,Shaw Cardinal Stacked Glass Mosaic,"12"" x 12"" Tile - Sold by Sheet (1 SF/Sheet)",,,Square Feet,13.76,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/shaw-cs20z/s1710632?uid=4040014&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG43vBVRN,Shaw Chateau Stretch Hex Mosaic,"16"" x 12 Tile - Sold by 16 (1 SF/16)",,,Square Feet,22.98,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/shaw-cs19x/s1710620?uid=4042098&searchId=BCCXzv7CFv,,,,,,,,,,,
22Nu8mH9nqPH,Shaw Gemstone,"12"" x 24"" Rectangle Tile
Model 337TS-00100",85.80000000000001,{parent quantity}* {waste},Square Feet,5.79,,6.321914893617022,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.build.com/shaw-337ts/s1806435,,,,,,,,,,,
22NtG43z44j8,Shaw Geoscape,"11"" x 12"" Tile - Sold by Sheet (0.81 SF/Sheet)",,,Square Feet,17.14,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/shaw-cs50v/s1710886?uid=4042284&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG5NrSi8V,Shaw Mercury Glass,"12"" x 12"" Tile - Sold by Sheet (1.03 SF/Sheet)",,,Square Feet,17.21,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/shaw-cs49p/s1710882?uid=4042413&searchId=MkY7jdP6dL,,,,,,,,,,,
22Nu8pwWcA9R,Shaw Prime Aura,"12"" x 24"" Rectangle Floor and Wall Tile
https://www.build.com/shaw-498ts/s1917168?uid=4526315&searchId=Vnf9Qpf0Ij",85.80000000000001,{parent quantity}* {waste},Square Feet,4.26,,4.791914893617021,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.build.com/shaw-498ts/s1917168?uid=4526315&searchId=Vnf9Qpf0Ij,,,,,,,,,,,
22PBzfnJsrvm,Sheathing Repair Materials,,2,,Each,99,,198,,0000 Uncategorized,Materials,true,,false,false,true,true,true,,,,35,,,None,1.2,,false,,
22NtWFS99kDc,Sheet exterior walls,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFSDYnem,Sheet roof,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22Nn3Yr9zuXr,Sheeting Tape,,2,,Each,13,,18.2,,0100 Planning,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGLN7L3P,Sherwin Williams Duration Exterior Acrylic Latex,,,,Each,99.63,,142.33,,2300 Painting,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGLTgWd4,Sherwin Williams Emerald Urethane Semi Gloss 1 gal,,,,Each,110,,157.14,,2300 Painting,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGL8fjXt,Sherwin Williams High Bond Primer 1 gal,,,,Each,80,,114.29,,2300 Painting,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGLKzGs3,Sherwin Williams Super Paint,,,,Gallons,65,,92.857,,2300 Painting,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NtWFSuWFeM,Shingle roof,includes ridge vent & drip edge,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFTnF5f9,Shower door install,approx 6 weeks from measure,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFTLeXSe,Shower door measure,schedule approx 6 weeks prior to install,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLyzqGCh,Shower Doors Template,Master Shower Door/mirrors,,,,,,,,0000 Uncategorized,Labor,true,,false,false,true,true,true,,,,,,,,,,,,
22NtXwbAyD23,Shower Fixture Allowance,,0,{parent quantity},Lump Sum,200,,400,,1100 Plumbing,Materials,false,price,false,false,true,true,true,,,,,,,,,,,,
22NvtLygeJmu,Shower Pan - Tile,"Curbed shower pan floor, tile chosen by owner",,,,,,,,0000 Uncategorized,Labor,true,,false,false,true,true,true,,,,,,,,,,,,
22NtXwWCjvvv,Shower Tile Allowance,"Placeholder Cost Bucket for Future Tile Selection. 

Balance will be reimbursed if Allowance is not met by Material Selections.",0,{parent quantity},Lump Sum,1500,,2142.857142857143,,1800 Tiling,Materials,false,costAndFee,true,true,false,true,true,,,,,,,,,,,,
22P4fhTkHftA,Shower Trim Allowance,"Placeholder Cost Bucket for Future Shower Trim Selection. 

Balance will be reimbursed if Allowance is not met by Material Selections.",1,,Lump Sum,1200,,1714.2857142857144,,1100 Plumbing,Labor,false,costAndFee,true,true,false,true,true,,,,,,,,1.2,,,,
22NtWFU2SrBs,Sidewalk,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFSywmgf,Siding,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22PQAnQKsfc4,"Signature Hardware Lentz 24"" Towel Bar",https://www.fergusonhome.com/signature-hardware-951355/s1783570?uid=4212087&searchId=X4eB32WcqW,,,Each,113.93,,148.109,,0000 Uncategorized,Materials,false,,false,false,true,true,true,https://www.fergusonhome.com/signature-hardware-951355/s1783570?uid=4212087&searchId=X4eB32WcqW,0.005,,35,1.35,,None,1.2,,false,24,
22PQAnKc8PzQ,Signature Hardware Lexia Towel Bar,https://www.fergusonhome.com/signature-hardware-953784-24/s1867831?uid=4413863&searchId=X4eB32WcqW,,,Each,64.01,,83.21300000000001,,0000 Uncategorized,Materials,false,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,24,
22PQ4Jm3YSrF,Signature Hardware Vilamonte,https://www.fergusonhome.com/signature-hardware-948607/s1707913?uid=4030747&searchId=zVAdfNPAmR,1,,Each,361.9,,470.46999999999997,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.fergusonhome.com/signature-hardware-948607/s1707913?uid=4030747&searchId=zVAdfNPAmR,0.005,,35,1.35,,None,1.2,,false,,"Brushed Nickel, Chrome, Black, Bronze, Polished Nickel"
22NmAGFhLfrP,Silicone,,1,,Each,22,,31.432499999999997,,1800 Tiling,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGBg5aax,Site Walkthrough & Measurements,,2,,Hours,62,,88.57,,0100 Planning,Labor,false,,false,false,true,true,true,,,,,,,,,,,,
22NnayzfHB7G,Small Accent Light,,,,Each,,,,,3100 Miscellaneous,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22PBzfnhsT3v,"SmartSide 38 Series Cedar Texture Lap Engineered Treated Wood Siding, Application As 12 in. x 16 ft.",Siding,62,ceil(({Parent Quantity}/8) * {Waste}),,11.98,,23.96,,0800 Siding,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/LP-SmartSide-SmartSide-38-Series-Cedar-Texture-Lap-Engineered-Treated-Wood-Siding-Application-As-12-in-x-16-ft-25799/206517916,,,35,,,None,1.1,25799,false,,
22NtWFSw2dTP,Soffit & Fascia,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22Ns2rau9r6q,Sonotube,,1,,Each,12,,17.142857142857142,,0000 Uncategorized,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22Np3xdhxMdD,Square Baluster 2x2 29in,,118,,,,,,,2500 Decking,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFRB6CKW,Stake site,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22PBzfnG95YH,Staples,,2,,Each,27,,54,,0000 Uncategorized,Materials,true,,false,false,true,true,true,,,,35,,,None,1.2,,false,,
22NvtLywWx4L,Steel Railing Template,,,,,,,,,0000 Uncategorized,Labor,true,,false,false,true,true,true,,,,,,,,,,,,
22NwMHK6mCtk,Sterling Alcove Bathtub,"30"" x 60"" 
White Finish
Acrylic",1,,,349,,436.25,,0000 Uncategorized,Labor,false,,false,false,true,true,true,https://www.homedepot.com/p/STERLING-60-in-x-30-in-Soaking-Bathtub-with-Left-Drain-in-White-71171710-0/302568786,,,,,,,,,,,
22PGSTmsdrGH,Strong-Drive 1-1/2 in. x 0.131 in. SCN Smooth-Shank HDG Connector Nail (150-Pack),,,,,7.38,,14.76,,0800 Siding,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/Simpson-Strong-Tie-Strong-Drive-1-1-2-in-x-0-131-in-SCN-Smooth-Shank-HDG-Connector-Nail-150-Pack-N8DHDG-R/206101778,,,35,0.2,,None,1.2,N8DHDG-R,false,,
22Np3xdHnDd2,"Strong-Drive® SCN 1 1/2"" x .131"" 10 gauge Smooth-Shank Connector Nail Hot Dip Galvanized - 1 LB",N8DHDG,2,,,,,,,2500 Decking,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22Np3xdRjcP3,"Strong-Drive® SCN 1 1/2"" x .148"" 9 gauge Smooth-Shank Connector Nail Hot Dip Galvanized - 1 LB",N10DHDG,3,,,,,,,2500 Decking,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22Np3xdKL4AG,"Strong-Drive® SCN 3"" x .148"" 9 gauge Smooth-Shank Connector Nail Hot Dip Galvanized - 1 LB",10DHDG,3,,,,,,,2500 Decking,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22P36iX6VHpm,Structural steel,,,,,,,,,0000 Uncategorized,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NtWFR5CkBV,Submit Utilities Application,MUST BE SUBMITTED BEFORE OCT 15 TO AVOID WINTER CHARGES,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFR3k4q9,Submit/finalize truss design,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLjexTES,Survey/Stake/Plot Plan/ILC,Site Plan,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22P4fhTJQZtp,Swiss Madison Wall Mount,"https://www.build.com/swiss-madison-sm-wk449/s1830583?uid=4342385&searchId=v6h9uYlwwD
St. Tropez 1.1 / 1.6 GPF Dual Flush Wall Mounted Two Piece Round Toilet with Actuator Plate Flush - Seat Included",1,,Each,561.85,,802.6428571428572,,0000 Uncategorized,Materials,false,,false,false,true,true,true,https://www.build.com/swiss-madison-sm-wk449/s1830583?uid=4342385&searchId=v6h9uYlwwD,,,,,,,0.1,,,,
22Nn3Ys3Aqmk,Tap into Existing Supply Lines,,3,,Hours,85,,85,,1100 Plumbing,Labor,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGKqRntT,Tape - painters tape blue,,,,Each,6.98,,9.97,,2300 Painting,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22PGchNueETR,Tape Joists,,,,,,,,,0000 Uncategorized,Labor,false,,false,false,true,true,true,,,,35,0.2,,None,1.2,,false,,
22NtWFSsxxDd,Temporary door install (main entry),,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22P3A63sTrEx,"Teodor AUSTIN 60"" AMERICAN BLACK WALNUT BATHROOM VANITY",,,,Each,2489.99,,2539.99,,0000 Uncategorized,Materials,false,,false,false,true,true,true,https://teodorvanities.com/collections/60-inch-vanities/products/austin-60-teodor-modern-american-black-walnut-vanity-w-blumotion?_pos=6&_fid=ed94334be&_ss=c,,,,,,,,,,,
22NtWFTHmbfG,Tile,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NmAGJSsxJ7,Tile Flooring,,,,Square Feet,5,,7.14,,1700 Flooring,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NnDxwPqvjM,Timber Tech Legacy 1x6,Per Ln Ft,,,Linear Feet,,6.88 * {lineal ft},,,2500 Decking,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NnayzXzHAF,TimberTech Classic Composite Series,"A mix of high-performance polymers and recycled wood fibers for impressive durability, this collection offers the most customization and style options.
https://www.timbertech.com/product/classic-composite-series/",,,Linear Feet,,,,,2500 Decking,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NnayzaAqTn,TimberTech Impression Rail Express,"Powder-coated aluminum for high performance and corrosion resistance, the panelized railing system in this collection makes it easy to install.
https://www.timbertech.com/products/railing/metal-railing/",,,Linear Feet,,,,,2500 Decking,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NnayzUu696,TimberTech Legacy Collection,"Stand apart from the crowd with the character-rich, artisanal-inspired Legacy Collection. Defined by a textured hand-scraped finish and a complex blend of hues, no two boards in this collection are exactly alike.
https://www.timbertech.com/product/pro-legacy-collection/",,,Square Feet,,,,,2500 Decking,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NpAUZbKTiv,TimberTech Legacy Deck Board 2x6x10,,,,,,{lineal ft}*6.88,,,2500 Decking,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NnayzPzn95,TimberTech Prime,"For an opaque stained or painted wood look, opt for the Prime Collection, which features earthy, vivid wood stain colors.
www.timbertech.com/product/edge-prime-collection/",,,Square Feet,,,,,2500 Decking,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
