Cost Item ID,Cost Item Name,Description,Quantity,Quantity Formula,Unit,Unit Cost,Unit Cost Formula,Unit Price,Unit Price Formula,Cost Code,Cost Type,Taxable,Allowance Type,Allows Customer Write-In,Specification,Require Specification Approval,Show Description,Show Quantity,Custom Field: URL,Custom Field: Production Rate,Custom Field: Available Finishes,Custom Field: Labor Wage,Custom Field: Labor Burden,Custom Field: Category,Custom Field: Vendor,Custom Field: Waste,Custom Field: Formula Notes,Custom Field: Ordered Status,Custom Field: Dimensions,Custom Field: Specifications
22P4pdfMQMVh,Material | Tile | Kerdi-Shower Tray Neo-Angle Sloped | 38x38,Kerdi-Shower-T/-TS/-TT is a prefabricated sloped shower tray with integrated Kerdi waterproofing. It is lightweight and made of expanded polystyrene. The shower tray eliminates the need for a mortar bed making installation quick and easy. The Kerdi-Shower-T/-TS/-TT is designed to integrate with the Schluter-Kerdi-Drain.,,,Each,133.15,,190.21,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/Schluter-Kerdi-Shower-T-TS-TT-38-in-x-38-in-Neo-Angle-Sloped-Shower-Tray-KST965NA-BF/309468517,,,,,,,1.2,,,,
22P4pdfPnZkE,Material | Tile | Kerdi-Shower Tray Sloped | 38x38,Kerdi-Shower-T/-TS/-TT is a prefabricated sloped shower tray with integrated Kerdi waterproofing. It is lightweight and made of expanded polystyrene. The shower tray eliminates the need for a mortar bed making installation quick and easy. The Kerdi-Shower-T/-TS/-TT is designed to integrate with the Schluter-Kerdi-Drain.,,,Each,118.93,,169.9,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/Schluter-Kerdi-Shower-T-TS-TT-38-in-x-38-in-Sloped-Shower-Tray-KST965BF/309468531,,,,,,,1.2,,,,
22P4pdfSMC8D,Material | Tile | Kerdi-Shower Tray Sloped | 48x60,Kerdi-Shower-T/-TS/-TT is a prefabricated sloped shower tray with integrated Kerdi waterproofing. It is lightweight and made of expanded polystyrene. The shower tray eliminates the need for a mortar bed making installation quick and easy. The Kerdi-Shower-T/-TS/-TT is designed to integrate with the Schluter-Kerdi-Drain.,,,Each,194.17,,277.39,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/Schluter-Kerdi-Shower-T-TS-TT-48-in-x-60-in-Sloped-Shower-Tray-KST1220-1525/309468533,,,,,,,1.2,,,,
22P4pdfUnxgA,Material | Tile | Kerdi-Shower Tray Sloped | 48x72,Kerdi-Shower-T/-TS/-TT is a prefabricated sloped shower tray with integrated Kerdi waterproofing. It is lightweight and made of expanded polystyrene. The shower tray eliminates the need for a mortar bed making installation quick and easy. The Kerdi-Shower-T/-TS/-TT is designed to integrate with the Schluter-Kerdi-Drain.,,,Each,228.74,,326.77,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/Schluter-Kerdi-Shower-T-TS-TT-48-in-x-72-in-Sloped-Shower-Tray-KST1220-1830/309468535,,,,,,,1.2,,,,
22P4pdfXQQ75,Material | Tile | Kerdi-Shower Tray Sloped | 60x60,Kerdi-Shower-T/-TS/-TT is a prefabricated sloped shower tray with integrated Kerdi waterproofing. It is lightweight and made of expanded polystyrene. The shower tray eliminates the need for a mortar bed making installation quick and easy. The Kerdi-Shower-T/-TS/-TT is designed to integrate with the Schluter-Kerdi-Drain.,,,Each,255.2,,364.57,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/Schluter-Kerdi-Shower-T-TS-TT-60-in-x-60-in-Sloped-Shower-Tray-KST1525/309468541,,,,,,,1.2,,,,
22P4pdfZwLS6,Material | Tile | Kerdi-Shower Tray Sloped | 72x72,Kerdi-Shower-T/-TS/-TT is a prefabricated sloped shower tray with integrated Kerdi waterproofing. It is lightweight and made of expanded polystyrene. The shower tray eliminates the need for a mortar bed making installation quick and easy. The Kerdi-Shower-T/-TS/-TT is designed to integrate with the Schluter-Kerdi-Drain.,,,Each,277.38,,396.26,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/Schluter-Kerdi-Shower-T-TS-TT-72-in-x-72-in-Sloped-Shower-Tray-KST1830/309468544,,,,,,,1.2,,,,
22P4pdfDWJQp,Material | Tile | Kerdi-Shower Tray | 38x60,Kerdi-Shower-T is a prefabricated sloped shower tray with integrated Kerdi waterproofing. It is lightweight and made of expanded polystyrene. The shower tray eliminates the need for a mortar bed making installation quick and easy. The Kerdi-Shower-T is designed to integrate with the Schluter-Kerdi-Drain.,,,Each,144,,205.71,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/Schluter-Kerdi-Shower-38-in-x-60-in-Shower-Tray-KST965-1525/308315440,,,,,,,1.2,,,,
22P4pdfJeGWZ,Material | Tile | Kerdi-Shower Tray | 48x48,Kerdi-Shower-TT is a prefabricated sloped shower tray with integrated Kerdi waterproofing. It is lightweight and made of expanded polystyrene. The shower tray eliminates the need for a mortar bed making installation quick and easy. The Kerdi-Shower-TT is designed to integrate with the Schluter-Kerdi-Drain.,,,Each,134.43,,192.04,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/Schluter-Kerdi-Shower-48-in-x-48-in-Shower-Tray-KST1220BF/308315438,,,,,,,1.2,,,,
22PWgpkScjSK,Material | Tile | Materials Package,,,,Lump Sum,1100,,1571,,1800 Tiling,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22NtG44RV5rn,"Material | Tile | Merola Hudson Due Hex | 2""","11"" x 13"" Tile - Sold by Carton (9.7 SF/Carton)",,,Square Feet,16.25,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-fplh2x/s1976640?uid=4751869&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG5PZt8uQ,"Material | Tile | Merola Hudson Hex | 1""","1"" x 1"" Tile - Sold by Carton (11.2 SF/Carton)",,,Square Feet,19.11,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-fplh1x4/s1976632?uid=4689565&searchId=MkY7jdP6dL,,,,,,,,,,,
22NnAWQquBGr,"Material | Tile | Merola Santorini Loft | 4""x12""","https://www.build.com/product/s1977277?uid=4690511

Made from ceramic with a glossy finish.  
Model: WAESLB",100,{parent quantity},Square Feet,6.42,,9.17,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/daltile-bw28p/s1319296?uid=3134278,,,,,,,,,,,
22NtG43HU5R9,Material | Tile | Merola Tile Aster Hex,"9"" x 10"" Tile - Sold by Carton (11.5 SF/Carton)",,,Square Feet,11.13,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-fcdasx/s1975246?uid=4687876&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG43g2DYh,Material | Tile | Merola Tile Betera Jet,"13"" x 13"" Tile - Sold by Carton (10.98 SF/Carton)",,,Square Feet,7.21,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-fem13btb/s1975630?uid=4687778&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtGCvHJy2e,Material | Tile | Merola Tile Chester,"3"" x 6"" Tile - Sold by Carton (5.72 SF/Carton)",118,{parent quantity},Square Feet,15.21,,21.73,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-wnu36c-gloucester/s1977628?uid=4690020&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtGCvWbRUv,Material | Tile | Merola Tile Classico Carrara,"3"" x 12"" Tile - Sold by Carton (11.44 SF/Carton)",118,{parent quantity},Square Feet,11.26,,16.09,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-weqc12mm/s1977487?uid=4690040&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG43aHkxr,Material | Tile | Merola Tile Hudson,"2"" x 2"" Tile - Sold by Carton (9.7 SF/Carton)",,,Square Feet,18.1,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-fplh2/s1976636?uid=4689588&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG43sAgLC,Material | Tile | Merola Tile Hudson Due,"2"" x 2"" Tile - Sold by Carton (9.7 SF/Carton)",,,Square Feet,16.97,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-fplh2g/s1976638?uid=4689578&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG5PFCHSN,Material | Tile | Merola Tile Hudson Hex,"1"" x 1"" Tile - Sold by Carton (11.2 SF/Carton)",,,Square Feet,17.28,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-fplh1x/s1976628?uid=4689653&searchId=MkY7jdP6dL,,,,,,,,,,,
22PQAvdrhckD,Material | Tile | Merola Tile Hudson Kite,https://www.fergusonhome.com/merola-tile-fkohkt14/s1975949?uid=4686812,,,Square Feet,15.18,,19.73,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.fergusonhome.com/merola-tile-fkohkt14/s1975949?uid=4686812,0.005,,35,1.35,,None,1.2,,false,"10"" x 12""",
22NtG5NzsvL7,Material | Tile | Merola Tile Hudson Penny Round,"1"" x 1"" Tile - Sold by Carton (10.5 SF/Carton)",,,Square Feet,16.65,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-fkompr-4/s1975973?uid=4686711&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG43MwmaF,Material | Tile | Merola Tile Metro,"1"" x 1"" Tile - Sold by Carton (8.6 SF/Carton)",,,Square Feet,12.66,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-fdxmhm/s1975564?uid=4686873&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG43W4FHC,Material | Tile | Merola Tile Metro Hex,"2"" x 2"" Tile - Sold by Carton (10 SF/Carton)",,,Square Feet,12.62,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-fxlm2hm/s1976962?uid=4689835&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG5NssYFL,Material | Tile | Merola Tile Metro Penny,"1"" x 1"" Tile - Sold by Carton (8 SF/Carton)",,,Square Feet,22.49,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-fxlmp/s1976982?uid=4689731&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtGCvVL8wr,Material | Tile | Merola Tile Metro Soho,"2"" x 8"" Tile - Sold by Carton (12 SF/Carton)",,,Square Feet,11.11,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-fxlmshs/s1976995?uid=4689955&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtGCvY7PXF,Material | Tile | Merola Tile Projectos,"4"" x 8"" Tile - Sold by Carton (11 SF/Carton)",,,Square Feet,6.1,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-frc8prm/s1976695?uid=4690623&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG43kKrw6,Material | Tile | Merola Tile Tech Land,"6"" x 12"" Tile - Sold by Carton (0.57 SF/Carton)",,,Square Feet,43.16,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-knatsf/s1977205?uid=4689611&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG43XTv8x,Material | Tile | Merola Tile Traffic Hex,"9"" x 10"" Tile - Sold by Carton (11.5 SF/Carton)",,,Square Feet,11.31,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-fcd103dx/s1975037?uid=4687694&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG43edY3N,Material | Tile | Merola Tile Tribeca Hex,"2"" x 2"" Tile - Sold by Carton (10 SF/Carton)",,,Square Feet,15.19,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-ftc2hag/s1976824?uid=4689624&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG43hR5mj,Material | Tile | Merola Tile Trident,"9"" x 10"" Tile - Sold by Carton (11.5 SF/Carton)",,,Square Feet,10.25,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-fcdtrx/s1975284?uid=4687017&searchId=BCCXzv7CFv,,,,,,,,,,,
22P3v8pCz5CV,"Material | Tile | Modern Raincan Round Shower System, Rain Shower Head with Handheld Spray, Shower Faucet Set",https://www.allmodern.com/Delta--Modern-Raincan-Round-Shower-System-Rain-Shower-Head-with-Handheld-Spray-Shower-Faucet-Set-342702-L6123-K~CBKB3551.html?refid=GX711628358112-CBKB3551_94375589&device=c&ptid=2320075851067&targetid=pla-2320075851067&network=g&ireid=267414066&mktdc=GXPLA&mktcm=739105815&mktst=168318627764&mktcr=711628358112&mkts=%7Bsk%3A%7D&PiID%5B%5D=94375589&gad_source=1&piid=94375589,,,Each,569,,812.86,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.allmodern.com/Delta--Modern-Raincan-Round-Shower-System-Rain-Shower-Head-with-Handheld-Spray-Shower-Faucet-Set-342702-L6123-K~CBKB3551.html?refid=GX711628358112-CBKB3551_94375589&device=c&ptid=2320075851067&targetid=pla-2320075851067&network=g&ireid=267414066&mktdc=GXPLA&mktcm=739105815&mktst=168318627764&mktcr=711628358112&mkts=%7Bsk%3A%7D&PiID%5B%5D=94375589&gad_source=1&piid=94375589,,,,,Finishes,,0,,,,
22NtG5PMAfvH,"Material | Tile | MSI -13/16"" Linear Mosaic Sheet | 12""x11","12"" x 11 Tile - Sold by 16 (19.6 SF/16)",,,Square Feet,5.76,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-glsmtil-4mm/s1661161?uid=3927398&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5P9DAnj,"Material | Tile | MSI 11-13/ -13/16"" Linear Mosaic Sheet | 16""x11","16"" x 11 Tile - Sold by 16 (14.55 SF/16)",,,Square Feet,13.35,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-glsil-6mm/s1661136?uid=3927350&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG44Js4e6,"Material | Tile | MSI 12-3/ -1/2"" Linear Hexagon Mosaic Sheet | 8""x11","8"" x 11 Tile - Sold by 8 (9.9 SF/8)",,,Square Feet,14.61,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-sglsmt-pk8mm/s1661415?uid=3927730&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG5PNUzPV,"Material | Tile | MSI 12-3/ -3/4"" Linear Mosaic Sheet | 4""x11","4"" x 11 Tile - Sold by 4 (10.4 SF/4)",,,Square Feet,14.26,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-spil-8mm/s1661444?uid=3927761&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5PWufZY,"Material | Tile | MSI 12-3/ -5/16"" Penny Mosaic Sheet | 16""x11","16"" x 11 Tile - Sold by 16 (14.4 SF/16)",,,Square Feet,6.23,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-pt-penrd-mix/s1661322?uid=3927611&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG44HNWZi,"Material | Tile | MSI Angora Elongated Octagon Polished Marble Mesh-Mounted Mosaic Tile | 12""x13""","12"" x 13"" Tile - Sold by Carton (10.1 SF/Carton)",19.8,{parent quantity}* {waste},Square Feet,17.29,,67.29,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-octelp/s1779096?uid=4204077&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG44FyEaE,"Material | Tile | MSI Angora Geometric Pattern Polished Marble Mosaic Tile | 12""X12""",Tile - Sold by Carton (10 SF/Carton),19.8,{parent quantity}* {waste},Square Feet,18.9,,68.9,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-angora-geop/s1859914?uid=4398104&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtGCvTqAuX,Material | Tile | MSI Arabescato,"6"" x 12"" Tile - Sold by Carton (5 SF/Carton)",,,Square Feet,6.99,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-tara612/s1823122?uid=4325602&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtGCvSR5ZP,"Material | Tile | MSI Arabescato Carrara Honed Marble Floor and Wall Tile | 6""x12""","6"" x 12"" Tile - Sold by Carton (5 SF/Carton)",118,{parent quantity},Square Feet,8.05,,11.5,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-tara612-h/s1823123?uid=4325708&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG44A8dRY,"Material | Tile | MSI Arabescato Carrara Honed Marble Mesh-Mounted Mosaic Tile | 12""x12""","12"" x 12"" Tile - Sold by Carton (9.8 SF/Carton)",,,Square Feet,12.6,,18,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-ara-2hexh/s1778993?uid=4204091&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG5PJFZbg,"Material | Tile | MSI Arabescato Venato White Honed Marble Mosaic Tile | 12""x12""","12"" x 12"" Tile - Sold by Carton (9.6 SF/Carton)",,,Square Feet,14.81,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-araven-2x6h/s1859922?uid=4398114&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtGCvPhaxT,"Material | Tile | MSI Arabescato Venato White Honed Marble Subway Tile | 4""X12""",Tile - Sold by Carton (4.95 SF/Carton),118,{parent quantity},Square Feet,10.89,,15.56,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-taraven412h/s1859991?uid=4398054&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG44Mse87,"Material | Tile | MSI Arabescato Venato White Picket Honed Marble Mosaic Tile | 12""x12""","12"" x 12"" Tile - Sold by Carton (9.8 SF/Carton)",,,Square Feet,16.38,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-araven-pkh/s1859926?uid=4398115&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtGCvZWp29,"Material | Tile | MSI Athena Gold Honed Marble Subway Tile | 4""X12""",Tile - Sold by Carton (5 SF/Carton),118,{parent quantity},Square Feet,16.61,,23.73,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-tathgol412h/s1859993?uid=4398064&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG43ivert,"Material | Tile | MSI Azula Hatchwork Polished Marble Mesh-Mounted Mosaic Tile | 12""x12""","12"" x 12"" Tile - Sold by Carton (10 SF/Carton)",,,Square Feet,21.54,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-hathwrkp/s1779088?uid=4204100&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG44EZXmG,"Material | Tile | MSI Bianco Dolomite Geometrica Polished Marble Mesh-Mounted Mosaic Tile | 12""X12""",Tile - Sold by Carton (10 SF/Carton),,,Square Feet,19.45,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-biandol-geop/s1607976?uid=3834985&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG5PAXYWB,"Material | Tile | MSI Bianco Dolomite Hexagon Polished Marble Mesh-Mounted Mosaic Tile | 12""X12""",Tile - Sold by Carton (9.8 SF/Carton),,,Square Feet,19.41,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-dol-2hexp/s1661050?uid=3927228&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtGCvLWRyA,"Material | Tile | MSI Bianco Dolomite Subway Polished Marble Floor And Wall Tile | 3""X6""",Tile - Sold by Carton (5 SF/Carton),,,Square Feet,16.36,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-tdol36p/s1661471?uid=3927792&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG448cFEZ,Material | Tile | MSI Carrara,"2"" x 2"" Tile - Sold by Carton (8 SF/Carton)",,,Square Feet,10.14,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-ncar2x2hex/s1660864?uid=3926946&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG5PbGZVb,"Material | Tile | MSI Cladding Mosaic Sheet | 22""x6""","22"" x 6"" Tile - Sold by Carton (13.8 SF/Carton)",19.8,{parent quantity}* {waste},Square Feet,6.44,,56.44,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-pns-vnr-6mm/s1661260?uid=3927521&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5PYP86T,Material | Tile | MSI Emperador,"12"" x 12"" Tile - Sold by Carton (10 SF/Carton)",,,Square Feet,17.14,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-b-bmp10mm/s1661002?uid=3927178&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtGCvNNr2f,"Material | Tile | MSI Glass Wall Tile | 4""X12""",Tile - Sold by Carton (5 SF/Carton),,,Square Feet,10.07,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-gl-t-412/s1661078?uid=4204194&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG44BcUBV,"Material | Tile | MSI Greecian White Hexagon Polished Marble Mesh-Mounted Mosaic Tile | 12""X12""",Tile - Sold by Carton (9.6 SF/Carton),,,Square Feet,12.34,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-1hexp/s1660936?uid=3927108&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG43tYMjR,"Material | Tile | MSI Hexagon Geometric Mosaic Floor and Wall Tile | 2""x2""","2"" x 2"" Tile - Sold by Carton (14.4 SF/Carton)",,,Square Feet,5.28,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-pt-2hexm/s1779108?uid=4204119&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG5PRJ4Za,Material | Tile | MSI Highland Park,"2"" x 6"" Tile - Sold by Carton (10 SF/Carton)",,,Square Feet,13.66,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-pt-2x6b/s1661275?uid=3927543&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5P6BNEh,"Material | Tile | MSI Linear Mosaic Backsplashes Tile | 12""x12""","12"" x 12"" Tile - Sold by Carton (20 SF/Carton)",,,Square Feet,7.6,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-glsmtil-bim4mm/s1779054?uid=4204135&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5PSpZ5F,"Material | Tile | MSI Linear Mosaic Sheet | 12""x12""","12"" x 12"" Tile - Sold by Carton (10 SF/Carton)",,,Square Feet,8.1,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-glsil-ic8mm/s1661152?uid=3927384&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5PU9cCG,"Material | Tile | MSI Linear Mosaic Tile | 1""x3""","1"" x 3"" Tile - Sold by Carton (10 SF/Carton)",,,Square Feet,14.41,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-sglsmt-8mm/s1661407?uid=3927720&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtGCvJjYfH,"Material | Tile | MSI Rectangle Wall Tile | 6""x3""","6"" x 3"" Tile - Sold by Carton (1 SF/Carton)",118,{parent quantity},Square Feet,2.75,,3.93,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-nglo3x6invbev/s1651199?uid=3909846&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG43bjBgP,Material | Tile | MSI Renzo,"13"" x 2 Tile - Sold by 2 (12.21 SF/2)",,,Square Feet,6.55,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-nrenpic2-5x13/s1755041?uid=4145308&searchId=BCCXzv7CFv,,,,,,,,,,,
22Nu8pW73rik,Material | Tile | MSI Savoy,"12"" x 24"" Rectangle Floor and Wall Tile
https://www.build.com/msi-nsav1224p/s1807309?uid=4280349&searchId=d60EbsgjK3",85.80000000000001,{parent quantity}* {waste},Square Feet,4.71,,5.24,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.build.com/msi-nsav1224p/s1807309?uid=4280349&searchId=d60EbsgjK3,,,,,,,,,,,
22NtG5PKigNN,"Material | Tile | MSI Square Floor and Wall Tile | 12""x12""","12"" x 12"" Tile - Sold by Carton (14.4 SF/Carton)",,,Square Feet,6.07,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-pt-penrd/s1661319?uid=3927604&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG44D84fR,"Material | Tile | MSI Square Geometric Wall Mosaic Tile | 2""x2""","2"" x 2"" Tile - Sold by Carton (9.8 SF/Carton)",19.8,{parent quantity}* {waste},Square Feet,12.89,,62.89,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-icegre-2hexp/s1859952?uid=4398107&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtGCvR36EJ,Material | Tile | MSI Tuscany Classic,"3"" x 6"" Tile - Sold by Carton (1 SF/Carton)",,,Square Feet,3.74,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-thdw3-t-3x6t/s1823132?uid=4325636&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG5Nx6aV8,Material | Tile | MSI Urbanslat,"16"" x 48"" Tile - Sold by Carton (15.51 SF/Carton)",19.8,{parent quantity}* {waste},Square Feet,4.62,,54.62,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-nurbsla1648/s1942222?uid=4589645&searchId=MkY7jdP6dL,,,,,,,,,,,
22Nt5m8xvvFJ,Material | Tile | Permacolor Grout,"2 Bags Sanded Base 10#
2 Tubes Silicone
1 Permacolor Color Kit",,,Each,95,,135.71,,1800 Tiling,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22Nn3Yryx2iu,"Material | Tile | Plexiglass | 1/4"" 12x30",,0,,Each,82,,114.8,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/OPTIX-30-in-x-36-in-x-0-220-1-4-in-Clear-Acrylic-Sheet-MC-22/202038052,,,,,,,,,,,
22P3A4k3jQZX,Material | Tile | Roca Tiles White BG Penny Round 12x12 Mos Wall & Floor Tile (Set of 20),Penny Round,25.3,{parent quantity}* {waste},Square Feet,5.89,,55.89,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.wayfair.com/home-improvement/pdp/roca-tiles-bg-penny-round-12x12-mos-wall-floor-tile-roct1097.html?piid=85263834,,,,,,,,,,,
22P5SWLc4j5L,Material | Tile | Sartoria T-Brick,,,,Each,,,,,1800 Tiling,Materials,false,,false,false,true,true,true,,,,,,,,1.2,,,,
22Nn3YrwpgBK,"Material | Tile | Schluter Aluminum Trim | 1/4""",,3,{shower wall lineal ft}/8+1,Each,24,,33.6,,1800 Tiling,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGFUVFjw,Material | Tile | Schluter Banding - 16',,2,ceil({shower wall height}*4/16.5),Each,20.75,,29.63,,1800 Tiling,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NmAGG4wwYx,Material | Tile | Schluter Drain -,,1,,Each,99,,141.42,,1800 Tiling,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
